"route_id","lon","lat","split","wc2.1_10m_bio_2","wc2.1_10m_bio_3","wc2.1_10m_bio_5","wc2.1_10m_bio_8","wc2.1_10m_bio_9","wc2.1_10m_bio_13","wc2.1_10m_bio_15","wc2.1_10m_bio_18","y"
"6341155",-145.870208,60.4971524,"evaluation_excluded",6.87385082244873,29.7140522003174,16.6977005004883,8.4959774017334,6.87547922134399,241,32.9370498657227,389,0
"6341156",-145.9169019,61.0587623,"evaluation_excluded",8.78704166412354,28.5055255889893,14.7624998092651,4.13870811462402,-2.46950006484985,109,27.7663974761963,256,0
"6341157",-144.9583298,61.7342231,"training",12.7143535614014,27.6561336517334,21.2437496185303,12.7871246337891,-0.294041484594345,56,38.8568916320801,145,0
"6341159",-147.1759823,61.937256,"evaluation_excluded",10.098521232605,26.7393627166748,16.0044994354248,9.1002082824707,-10.175708770752,65,44.6962547302246,175,0
"6341162",-149.4276,61.58697,"evaluation_excluded",9.88462448120117,29.5871562957764,19.8307495117188,12.1089582443237,-2.68987512588501,79,48.7171897888184,179,0
"6341163",-150.7868883,60.5957398,"testing",8.70754146575928,27.9365463256836,18.0877494812012,7.80279159545898,6.9176664352417,121,42.5798606872559,176,0
"6341167",-151.7956533,59.7967661,"testing",8.14292907714844,30.7045288085938,17.0965709686279,3.36761903762817,6.48871421813965,93,33.5719223022461,145,0
"6341168",-135.1551062,57.0173668,"training",5.47636461257935,30.0865821838379,13.7047863006592,3.85839629173279,7.38539028167725,453,38.5358772277832,702,0
"6341170",-152.45,57.5333333,"training",6.20120620727539,32.5741996765137,15.7486839294434,5.17445182800293,10.9981908798218,200,20.5039176940918,405,0
"6341171",-146.0599662,65.0544087,"training",12.353458404541,25.2349586486816,21.1714992523193,12.4762916564941,-12.665958404541,56,71.2281875610352,156,0
"6344001",-158.5270562,59.0346173,"training",7.85169744491577,25.4830169677734,17.1621417999268,11.3296346664429,-5.10448217391968,100,41.1772270202637,211,0
"6341172",-156.4585984,58.6704647,"training",8.55422878265381,28.8813705444336,17.263500213623,7.56266689300537,-6.87195825576782,83,42.6198654174805,186,0
"6341174",-146.515638,62.2317426,"training",11.6499996185303,26.0399208068848,18.9685001373291,11.2072505950928,-10.6685419082642,60,62.6377410888672,154,0
"6341176",-132.7658694,56.7395445,"training",6.02100706100464,27.8327522277832,17.171875,5.57899284362793,11.1578121185303,441,37.3875579833984,473,0
"6341177",-132.3798899,56.4599307,"training",6.16695022583008,29.7607326507568,16.4319725036621,2.05850338935852,10.3883218765259,432,36.6049423217773,469,0
"6341178",-152.6177,57.8128265,"evaluation_excluded",6.29221343994141,31.9104080200195,15.4624671936035,4.51999139785767,10.6147422790527,195,19.3690185546875,403,0
"6341181",-150.2366378,62.3172987,"evaluation_excluded",10.7606992721558,28.836238861084,20.4924621582031,12.2407035827637,-4.61913728713989,113,49.9311180114746,259,0
"6341182",-150.5656383,60.5259627,"testing",8.62504196166992,27.8850078582764,18.2029991149902,7.80595874786377,6.98841667175293,128,43.7197380065918,180,0
"6341186",-151.560698,59.6464107,"testing",7.6979169845581,30.5094547271729,16.5515632629395,3.33125019073486,6.37552118301392,93,34.9057502746582,138,0
"6341188",-149.71492,67.6695397,"training",9.71152114868164,22.1341419219971,16.742000579834,10.053708076477,-17.0554161071777,54,63.1173286437988,145,0
"6341190",-149.842437,61.4001417,"evaluation_excluded",9.24171447753906,26.9038829803467,19.0451431274414,7.70838117599487,2.09557151794434,125,41.0812454223633,220,0
"6341191",-165.3122783,64.4875219,"training",7.93432235717773,22.8777751922607,15.3728809356689,9.44039535522461,-6.32175159454346,83,60.4230804443359,166,0
"6341192",-150.6324337,66.4417734,"training",11.2164373397827,23.303129196167,21.2942504882812,13.005708694458,-13.9605827331543,64,58.7834205627441,166,0
"6341193",-150.29011,67.0166107,"training",11.6677913665771,24.0878467559814,20.5892505645752,12.6774997711182,-14.0190830230713,57,60.221004486084,149,0
"6341195",-145.7282965,64.0157146,"training",11.2033538818359,24.4260063171387,21.5957508087158,13.7610416412354,-9.60237503051758,63,86.9858932495117,175,0
"6341197",-149.3473217,68.4265923,"training",9.54635429382324,22.4134902954102,13.4617500305176,7.40945816040039,-23.0943756103516,49,61.5561256408691,132,0
"6341198",-148.8351789,68.8572136,"training",10.2837915420532,21.6458721160889,16.232250213623,9.27645874023438,-21.1613750457764,41,58.8428497314453,101,0
"6344043",-135.0455629,57.9218687,"evaluation_excluded",6.53189086914062,29.3285083770752,17.4237174987793,5.24962615966797,7.41618585586548,288,37.9866981506348,364,0
"6341200",-150.6131749,65.0076556,"training",11.9411878585815,23.1164131164551,22.7455005645752,14.1805000305176,-12.3100414276123,71,70.388427734375,187,0
"6341201",-148.65472,65.4883997,"training",10.7424583435059,21.6438903808594,22.6119995117188,14.12024974823,-12.2799167633057,51,62.3594779968262,140,0
"6341202",-142.3235417,63.6093407,"training",12.1460628509521,23.836841583252,20.4120006561279,11.6167497634888,-13.1904582977295,63,92.2072525024414,157,0
"6341204",-165.9993285,64.7776327,"training",7.07466697692871,20.8005027770996,14.2062501907349,8.44845867156982,-7.74249982833862,83,61.867992401123,166,0
"6341205",-155.523896,64.4609377,"training",8.88552093505859,19.9941959381104,20.2742500305176,11.2212915420532,-3.38766670227051,76,56.6087036132812,174,0
"6341206",-165.3015102,64.61589,"training",7.85645866394043,22.543478012085,15.5430002212524,9.17762470245361,-12.0031661987305,84,60.1776657104492,168,0
"6341207",-135.3507079,59.5294227,"testing",8.61100006103516,27.5518932342529,15.982250213623,-4.30820846557617,4.13254165649414,138,45.3320465087891,158,0
"6341208",-163.1690916,62.0526113,"evaluation_excluded",7.75691652297974,22.6490879058838,16.7742500305176,10.4448328018188,-9.23149967193604,106,64.6212692260742,208,0
"6341209",-166.0880717,64.8314753,"training",6.84197950363159,20.5366172790527,13.7552499771118,8.23999977111816,-7.94899988174438,85,61.6900215148926,168,0
"6341210",-132.7665559,56.3501108,"training",5.87243127822876,28.0688762664795,16.7835121154785,1.96845877170563,10.7893667221069,472,36.708854675293,506,0
"6344044",-135.0598309,57.8376397,"evaluation_excluded",6.53189086914062,29.3285083770752,17.4237174987793,5.24962615966797,7.41618585586548,288,37.9866981506348,364,0
"6341212",-155.6186013,62.9117822,"training",10.5020208358765,22.5324153900146,20.1935005187988,11.5933332443237,-10.2342081069946,73,46.9944114685059,172,0
"6341214",-145.3482303,60.4652137,"evaluation_excluded",8.21269989013672,31.6485862731934,17.543493270874,8.68076419830322,10.9935503005981,315,32.8665428161621,488,0
"6341218",-112.0460509,36.7313947,"evaluation_excluded",15.2784996032715,41.0130805969238,29.35325050354,18.4566249847412,12.1100416183472,47,32.1291770935059,98,0
"6341219",-114.4831159,34.9859877,"evaluation_excluded",14.1182079315186,38.9043884277344,40.9872512817383,13.1077079772949,24.9686660766602,23,45.7778396606445,40,0
"6341220",-113.9188229,34.7270747,"training",14.5872287750244,42.305118560791,35.9937515258789,26.8499164581299,19.8611259460449,45,44.8962173461914,82,0
"6341221",-112.43804,34.643638,"training",16.1087074279785,45.9900588989258,31.3687496185303,21.4965419769287,14.9755420684814,84,51.6776466369629,169,0
"6341222",-114.2169649,33.6562037,"training",15.5502710342407,41.9752883911133,41.6655006408691,32.3663330078125,25.9021244049072,22,50.9973258972168,35,0
"6341223",-114.3988546,32.8332815,"training",14.9428749084473,43.4717636108398,41.221248626709,29.8398323059082,26.2161674499512,15,52.3775749206543,34,0
"6341224",-113.5413359,32.9285617,"training",17.6398124694824,45.8942832946777,42.6742515563965,32.9095001220703,26.2960414886475,20,50.1678848266602,31,0
"6341225",-110.3031159,32.0343407,"evaluation_excluded",17.8077907562256,50.0866012573242,35.5282516479492,25.4219169616699,20.469165802002,83,84.8841705322266,171,0
"6341226",-110.7949529,31.5175977,"evaluation_excluded",16.3740425109863,50.6086273193359,32.9910011291504,23.9732494354248,19.1412086486816,123,81.2049026489258,240,0
"6341228",-112.0319722,36.3131479,"evaluation_excluded",14.4599370956421,41.9916725158691,24.9284992218018,14.9732494354248,7.81383371353149,63,35.9539108276367,155,0
"6341229",-111.4526999,36.9132282,"evaluation_excluded",14.0114793777466,35.2171058654785,36.3095016479492,25.7320423126221,19.4267082214355,25,37.8066101074219,49,0
"6341230",-114.582156,35.1226722,"evaluation_excluded",14.42356300354,38.3781433105469,43.0530014038086,14.217583656311,26.4739589691162,17,48.8141860961914,28,0
"6341232",-111.9475859,35.1634107,"training",16.2220001220703,45.2679634094238,28.5572490692139,18.0578327178955,11.4079999923706,76,41.0140609741211,156,0
"6341233",-112.6192267,34.7733727,"training",17.7347717285156,47.9068870544434,32.6790008544922,22.0259170532227,15.3937501907349,72,49.5433158874512,144,0
"6341234",-110.7666667,34.7,"training",18.1825199127197,46.074275970459,32.7239990234375,21.6350421905518,14.5881662368774,57,48.8728981018066,117,0
"6341235",-114.668276,33.2314477,"training",15.5872087478638,42.8105316162109,42.6127510070801,30.0796241760254,26.9388751983643,17,54.7908668518066,24,0
"6344008",-112.9375459,33.2869987,"training",17.3320426940918,44.5410652160645,43.1142501831055,32.9445838928223,26.3831672668457,28,52.2912368774414,45,0
"6341236",-112.677217,33.3339864,"training",18.269229888916,45.62060546875,43.3402519226074,32.4852485656738,25.8627910614014,29,52.2353363037109,46,0
"6341237",-111.6398389,33.8177037,"training",16.0434799194336,44.4938430786133,39.4902496337891,12.2020416259766,22.8289985656738,53,45.568187713623,96,0
"6341239",-114.4452209,32.8548017,"training",15.0772504806519,43.402759552002,41.5762481689453,30.4820423126221,26.5953750610352,16,53.8109931945801,36,0
"6341240",-111.3291239,32.57312,"evaluation_excluded",16.5250205993652,45.5507659912109,39.4752502441406,30.189582824707,24.185209274292,50,54.422492980957,96,0
"6341241",-110.5053099,32.5434377,"evaluation_excluded",16.6244373321533,47.2094039916992,36.7125015258789,27.3428325653076,22.029125213623,65,55.5860404968262,136,0
"6341242",-111.0671459,31.7120327,"evaluation_excluded",18.0307083129883,50.9471549987793,36.8095016479492,26.839916229248,21.7060413360596,96,77.8085632324219,186,0
"6341243",-110.9446259,31.9576267,"evaluation_excluded",17.1491241455078,48.7194519042969,37.4067497253418,27.7363758087158,22.6427917480469,79,73.7400588989258,158,0
"6341244",-113.4587859,36.6901017,"testing",16.9059581756592,42.9374046325684,35.4544982910156,5.48891687393188,16.7367496490479,41,33.8319244384766,76,0
"6341245",-111.0768659,36.6095467,"evaluation_excluded",15.2561454772949,38.6329345703125,32.8202514648438,21.7856674194336,15.2294588088989,32,34.7884750366211,64,0
"6341247",-113.3760172,35.5541565,"evaluation_excluded",15.8660001754761,43.4661102294922,33.528751373291,23.3334999084473,16.1609172821045,49,45.1862487792969,96,0
"6341249",-112.5859679,35.2307957,"evaluation_excluded",18.4524784088135,48.0589637756348,33.3815002441406,21.8642082214355,15.3009996414185,54,43.4434242248535,113,0
"6341250",-111.4382855,34.8379964,"training",16.8649578094482,43.9111595153809,28.0847492218018,17.2344169616699,9.80837535858154,80,42.6152114868164,206,0
"6341252",-111.3789069,33.0385437,"training",17.6620826721191,46.5578842163086,41.2355003356934,31.1497497558594,24.5286655426025,39,48.8730583190918,70,0
"6341254",-110.9464649,33.5656117,"training",14.9952917098999,41.8179550170898,37.2587509155273,10.1023750305176,21.4584579467773,61,45.5797920227051,114,0
"6341255",-112.86988,32.4655,"training",14.7469997406006,43.2200355529785,39.8972511291504,31.3344173431396,25.2966251373291,34,57.8716583251953,59,0
"6341256",-111.3334729,32.9583127,"training",17.5240631103516,46.1977119445801,41.0130004882812,31.0259170532227,24.3167495727539,41,50.3671875,75,0
"6344009",-114.6620259,35.8663187,"evaluation_excluded",13.6117086410522,36.7280960083008,40.1497497558594,11.1890420913696,23.6712913513184,23,46.8801460266113,40,0
"6341258",-91.3322519,33.1683737,"training",12.0500202178955,36.632884979248,33.6462478637695,8.77849960327148,23.2606658935547,146,22.2655620574951,279,0
"6341259",-92.6974039,33.5907857,"training",13.2436456680298,38.7907485961914,33.6937484741211,17.0002918243408,22.5815830230713,131,13.3312578201294,287,0
"6341260",-93.4706879,33.3755757,"training",12.7482089996338,38.2559089660645,33.2695007324219,16.9214572906494,22.5434169769287,130,12.924334526062,302,0
"6341261",-93.6694105,33.6627163,"training",12.5476455688477,37.2820472717285,33.4379997253418,16.8410835266113,22.7487506866455,126,14.0503215789795,297,0
"6341262",-94.1229479,33.6969877,"training",12.4806461334229,36.8584671020508,33.3887519836426,16.5478324890137,6.64337491989136,137,17.1885471343994,289,0
"6341263",-90.5065699,34.9269397,"training",11.4650621414185,33.6056213378906,33.0895004272461,16.3846664428711,22.189624786377,142,21.8822345733643,263,0
"6341264",-91.4995419,34.0487397,"training",11.6325416564941,34.6085548400879,33.4345016479492,16.9888343811035,22.706958770752,136,19.6114921569824,265,0
"6341265",-93.2513959,34.0344927,"training",13.2926254272461,38.1385688781738,33.5494995117188,16.2779998779297,22.1041259765625,148,17.6881084442139,304,0
"6341266",-94.0440279,34.9704407,"evaluation_excluded",13.5216875076294,37.4546432495117,33.4544982910156,15.5248746871948,5.10533332824707,154,22.2534637451172,286,0
"6341267",-91.3426352,35.9114603,"training",12.9354791641235,35.3163032531738,33.3427505493164,14.9863748550415,25.5753326416016,125,18.391658782959,250,0
"6341268",-92.7182699,35.6330837,"evaluation_excluded",12.4533958435059,35.5732536315918,31.3642501831055,14.1909999847412,3.6397500038147,141,20.0546569824219,269,0
"6341269",-92.1956399,35.5702167,"training",12.9982919692993,35.9866600036621,32.9322509765625,14.8615417480469,25.2883758544922,140,19.418571472168,272,0
"6341270",-93.6640897,35.4263985,"evaluation_excluded",13.334041595459,36.0321044921875,33.9015007019043,15.5825834274292,4.6051664352417,132,20.0226364135742,262,0
"6341272",-93.0696409,35.7806777,"evaluation_excluded",12.0562496185303,34.7695350646973,30.6027507781982,13.6684169769287,3.13908314704895,143,20.411642074585,274,0
"6341273",-94.3318236,35.3514159,"evaluation_excluded",13.3626670837402,35.7823944091797,34.148250579834,15.8009166717529,4.67525005340576,148,23.0471668243408,269,0
"6341274",-90.9236529,36.4436877,"training",13.0836048126221,34.7257041931152,33.2232513427734,14.3674173355103,25.3528747558594,132,17.9158535003662,257,0
"6341275",-91.7354059,36.0989147,"training",13.7495632171631,36.6422920227051,33.2705001831055,14.5015830993652,25.111083984375,125,18.0512599945068,256,0
"6341276",-92.1148009,36.4061087,"evaluation_excluded",13.6643333435059,36.0305976867676,32.8857498168945,13.9781665802002,2.73975014686584,122,18.601001739502,260,0
"6341277",-93.2802279,36.1206137,"evaluation_excluded",12.1639795303345,34.7832946777344,30.8559989929199,13.5813751220703,3.12479162216187,141,21.2997970581055,282,0
"6341278",-94.1100149,36.4053037,"testing",12.6570205688477,34.4303321838379,31.7355003356934,18.2591247558594,2.66912484169006,126,24.3379344940186,286,0
"6341280",-94.303299,36.329802,"testing",12.6605834960938,34.3510208129883,32.017749786377,18.535249710083,2.86233329772949,129,25.5214290618896,286,0
"6341281",-93.472462,36.394077,"evaluation_excluded",13.0088958740234,35.2291603088379,31.8217506408691,18.154125213623,2.72304177284241,123,21.9945468902588,283,0
"6341282",-91.22905,36.313763,"training",13.3122291564941,35.5649528503418,33.2405014038086,14.5397500991821,25.2410430908203,126,17.9490280151367,250,0
"6341283",-90.000225,35.901224,"training",11.3622703552246,32.1688270568848,32.9652481079102,15.4421663284302,21.4539165496826,131,18.4328804016113,263,0
"6341284",-91.658032,35.373736,"training",12.2310209274292,34.4140777587891,33.1264991760254,15.5120420455933,25.8891658782959,135,19.5702991485596,266,0
"6341285",-92.442323,35.939336,"evaluation_excluded",13.0432291030884,36.282341003418,32.1544990539551,14.2279577255249,3.60604166984558,133,20.3022289276123,258,0
"6341286",-93.68179,35.075027,"evaluation_excluded",12.901291847229,36.2584266662598,33.1287498474121,15.3889999389648,4.89050006866455,143,20.1676483154297,280,0
"6341287",-93.689266,34.65949,"training",13.4989995956421,38.0838165283203,32.8777503967285,15.180666923523,5.07537508010864,156,19.8555068969727,312,0
"6341288",-92.001796,34.559183,"training",11.9707708358765,34.7104606628418,33.5292510986328,16.7032089233398,25.8689994812012,134,17.927562713623,270,0
"6341290",-91.573969,34.13829,"training",11.9056453704834,35.0663681030273,33.6295013427734,17.1244163513184,26.1588344573975,135,18.3669300079346,269,0
"6341291",-94.006856,33.782848,"training",12.4806461334229,36.8584671020508,33.3887519836426,16.5478324890137,6.64337491989136,137,17.1885471343994,289,0
"6341292",-92.967494,33.454572,"training",13.0893745422363,38.9399566650391,33.4235000610352,17.028959274292,22.53125,130,12.7764902114868,289,0
"6341294",-91.220963,33.796907,"training",11.836667060852,35.4505348205566,33.4582481384277,8.06716632843018,22.7361660003662,139,21.2410583496094,271,0
"6341295",-94.344402,35.615095,"evaluation_excluded",12.75168800354,35.1172485351562,32.9867515563965,15.0553331375122,4.22641658782959,152,23.9067058563232,276,0
"6341296",-92.5894309,33.9394687,"training",13.0562705993652,37.9838104248047,33.4770011901855,16.5418739318848,22.1927909851074,132,14.7902565002441,286,0
"6341298",-91.7077371,34.7008083,"training",11.777250289917,34.2063598632812,33.3595008850098,16.4405002593994,25.6687507629395,135,19.5933876037598,264,0
